sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude,month,season
23435,pm25,µg/m³,2020-10-29,6.26,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-30,4.04,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-31,5.47,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-11-01,4.04,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-02,3.54,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-05,1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-06,1.35,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-07,1.77,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-08,1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-09,1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-10,1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-11,2.02,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-12,7.07,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-13,5.05,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-14,5.89,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-15,8.75,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-16,6.57,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-17,4.38,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-18,-0.673,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-19,5.05,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-20,3.03,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-21,-1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-25,1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-27,-0.505,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-28,0.0,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-11-30,1.01,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,11,Autumn
23435,pm25,µg/m³,2020-12-02,8.08,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-06,9.09,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-07,5.05,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-08,5.05,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-09,5.05,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-14,7.07,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-16,9.09,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
23435,pm25,µg/m³,2020-12-17,1.4,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,12,Winter
